payment_id,merchant_id,customer_id,invoice_id,gateway_id,payment_method_id,amount,currency,payment_status,payment_reference,initiated_at,completed_at,processing_time_ms
PAY0000550,MER000036,CUS000159,INV0000616,GTW018,PM007,6511,INR,Authorized,TXN100000549,2025-09-06 00:15:00,,1664
PAY0000551,MER000039,CUS000085,INV0000669,GTW003,PM002,14372,INR,Authorized,TXN100000550,2024-12-23 01:09:00,,3565
PAY0000552,MER000023,CUS000248,,GTW015,PM019,47310,INR,Captured,TXN100000551,2024-06-14 21:18:00,2024-06-14 21:30:00,7780
PAY0000553,MER000009,CUS000195,INV0000787,GTW014,PM018,8609,INR,Authorized,TXN100000552,2024-11-02 10:23:00,,2548
PAY0000554,MER000027,CUS000157,INV0000125,GTW002,PM004,74990,INR,Captured,TXN100000553,2024-10-08 10:33:00,2024-10-08 10:37:00,6127
PAY0000555,MER000037,CUS000110,,GTW020,PM011,34134,INR,Failed,TXN100000554,2025-06-25 02:30:00,2025-06-25 02:40:00,4454
PAY0000556,MER000064,CUS000127,INV0000639,GTW006,PM020,30603,INR,Captured,TXN100000555,2024-12-28 04:39:00,2024-12-28 04:48:00,5954
PAY0000557,MER000016,CUS000189,INV0000199,GTW007,PM020,54446,INR,Captured,TXN100000556,2024-01-02 03:01:00,2024-01-02 03:14:00,3541
PAY0000558,MER000037,CUS000066,INV0000359,GTW003,PM010,39458,INR,Captured,TXN100000557,2025-07-27 20:13:00,2025-07-27 20:17:00,4300
PAY0000559,MER000004,CUS000214,INV0000786,GTW006,PM007,43421,INR,Captured,TXN100000558,2024-01-07 03:43:00,2024-01-07 03:50:00,6980
PAY0000560,MER000062,CUS000040,INV0000689,GTW015,PM018,44023,INR,Captured,TXN100000559,2025-05-05 15:51:00,2025-05-05 15:54:00,3938
PAY0000561,MER000041,CUS000143,INV0000424,GTW018,PM001,27397,INR,Captured,TXN100000560,2024-02-27 16:19:00,2024-02-27 16:30:00,4880
PAY0000562,MER000044,CUS000097,INV0000819,GTW018,PM006,74939,INR,Captured,TXN100000561,2024-12-28 02:09:00,2024-12-28 02:10:00,5111
PAY0000563,MER000005,CUS000070,INV0000610,GTW014,PM003,65249,INR,Authorized,TXN100000562,2024-04-29 09:45:00,,7334
PAY0000564,MER000048,CUS000201,INV0000463,GTW002,PM007,12237,INR,Captured,TXN100000563,2024-11-05 06:33:00,2024-11-05 06:35:00,3785
PAY0000565,MER000062,CUS000188,INV0000819,GTW017,PM010,43004,INR,Captured,TXN100000564,2025-05-09 16:09:00,2025-05-09 16:24:00,1323
PAY0000566,MER000059,CUS000100,INV0000101,GTW017,PM004,638,INR,Captured,TXN100000565,2025-06-12 21:08:00,2025-06-12 21:09:00,2697
PAY0000567,MER000014,CUS000134,,GTW010,PM001,75801,INR,Captured,TXN100000566,2025-08-31 02:21:00,2025-08-31 02:22:00,6363
PAY0000568,MER000069,CUS000082,INV0000914,GTW015,PM004,35837,INR,Captured,TXN100000567,2024-08-02 10:12:00,2024-08-02 10:17:00,1373
PAY0000569,MER000070,CUS000090,INV0000118,GTW018,PM011,35627,INR,Captured,TXN100000568,2024-01-16 19:35:00,2024-01-16 19:39:00,1309
PAY0000570,MER000044,CUS000139,,GTW015,PM002,17149,INR,Captured,TXN100000569,2024-10-17 18:15:00,2024-10-17 18:20:00,387
PAY0000571,MER000051,CUS000046,INV0000692,GTW020,PM019,82605,INR,Captured,TXN100000570,2024-02-21 03:24:00,2024-02-21 03:31:00,6999
PAY0000572,MER000069,CUS000021,INV0000457,GTW015,PM019,17374,INR,Captured,TXN100000571,2025-09-23 11:19:00,2025-09-23 11:23:00,911
PAY0000573,MER000060,CUS000121,INV0000942,GTW008,PM008,18937,INR,Captured,TXN100000572,2025-04-24 03:29:00,2025-04-24 03:40:00,7204
PAY0000574,MER000043,CUS000202,,GTW011,PM015,63998,INR,Captured,TXN100000573,2024-09-21 11:25:00,2024-09-21 11:40:00,397
PAY0000575,MER000037,CUS000197,INV0000116,GTW012,PM020,75424,INR,Pending,TXN100000574,2024-12-25 15:29:00,,1193
PAY0000576,MER000039,CUS000137,INV0000416,GTW015,PM013,77502,INR,Captured,TXN100000575,2024-04-19 10:35:00,2024-04-19 10:48:00,3536
PAY0000577,MER000027,CUS000209,INV0000250,GTW019,PM014,57162,INR,Captured,TXN100000576,2025-07-15 05:30:00,2025-07-15 05:36:00,4796
PAY0000578,MER000063,CUS000030,INV0000558,GTW019,PM020,60774,INR,Failed,TXN100000577,2024-08-29 05:42:00,2024-08-29 05:54:00,2815
PAY0000579,MER000014,CUS000176,INV0000842,GTW020,PM013,43014,INR,Settled,TXN100000578,2025-03-31 05:19:00,2025-03-31 05:21:00,4199
PAY0000580,MER000001,CUS000194,INV0000063,GTW005,PM005,59472,INR,Captured,TXN100000579,2024-04-02 06:52:00,2024-04-02 07:02:00,4502
PAY0000581,MER000041,CUS000077,INV0000631,GTW019,PM010,57080,INR,Captured,TXN100000580,2025-08-14 14:12:00,2025-08-14 14:27:00,6030
PAY0000582,MER000052,CUS000217,,GTW005,PM010,8280,INR,Captured,TXN100000581,2024-12-18 02:37:00,2024-12-18 02:46:00,3174
PAY0000583,MER000015,CUS000221,,GTW010,PM001,30933,INR,Captured,TXN100000582,2024-02-24 00:45:00,2024-02-24 00:51:00,3686
PAY0000584,MER000056,CUS000140,INV0000404,GTW007,PM006,62342,INR,Captured,TXN100000583,2025-10-02 10:45:00,2025-10-02 10:52:00,1289
PAY0000585,MER000017,CUS000035,INV0000394,GTW001,PM003,85085,INR,Captured,TXN100000584,2025-01-03 13:09:00,2025-01-03 13:23:00,278
PAY0000586,MER000011,CUS000036,INV0000907,GTW014,PM015,91246,INR,Settled,TXN100000585,2025-05-13 21:27:00,2025-05-13 21:30:00,5101
PAY0000587,MER000058,CUS000099,,GTW012,PM008,24452,INR,Captured,TXN100000586,2025-09-30 05:29:00,2025-09-30 05:38:00,3629
PAY0000588,MER000053,CUS000238,INV0000592,GTW018,PM019,48199,INR,Failed,TXN100000587,2025-05-25 23:15:00,2025-05-25 23:20:00,424
PAY0000589,MER000062,CUS000247,,GTW003,PM005,95806,INR,Captured,TXN100000588,2025-08-04 15:45:00,2025-08-04 15:55:00,6140
PAY0000590,MER000012,CUS000063,INV0000880,GTW016,PM003,89762,INR,Captured,TXN100000589,2024-10-13 14:33:00,2024-10-13 14:48:00,5341
PAY0000591,MER000069,CUS000200,INV0000594,GTW001,PM016,59611,INR,Authorized,TXN100000590,2024-11-15 19:03:00,,4349
PAY0000592,MER000038,CUS000075,,GTW006,PM002,91201,INR,Captured,TXN100000591,2025-08-10 23:21:00,2025-08-10 23:34:00,7710
PAY0000593,MER000022,CUS000147,INV0000312,GTW002,PM010,96749,INR,Captured,TXN100000592,2025-07-31 08:03:00,2025-07-31 08:13:00,5264
PAY0000594,MER000036,CUS000065,INV0000497,GTW005,PM020,36927,INR,Captured,TXN100000593,2024-03-25 04:32:00,2024-03-25 04:45:00,2404
PAY0000595,MER000020,CUS000169,,GTW015,PM012,23089,INR,Captured,TXN100000594,2024-01-15 23:07:00,2024-01-15 23:22:00,2290
PAY0000596,MER000044,CUS000022,INV0000242,GTW005,PM020,20304,INR,Captured,TXN100000595,2025-05-11 05:51:00,2025-05-11 05:52:00,7011
PAY0000597,MER000022,CUS000054,INV0000423,GTW019,PM012,7220,INR,Captured,TXN100000596,2025-01-27 07:42:00,2025-01-27 07:53:00,5411
PAY0000598,MER000039,CUS000122,INV0000840,GTW018,PM008,49881,INR,Captured,TXN100000597,2024-04-28 01:10:00,2024-04-28 01:18:00,5749
PAY0000599,MER000002,CUS000074,INV0000486,GTW015,PM013,89031,INR,Authorized,TXN100000598,2024-09-25 04:33:00,,2736
PAY0000600,MER000046,CUS000245,,GTW014,PM020,85567,INR,Authorized,TXN100000599,2025-11-30 01:06:00,,7181
PAY0000601,MER000060,CUS000198,INV0000277,GTW008,PM019,25649,INR,Failed,TXN100000600,2024-09-30 03:16:00,2024-09-30 03:23:00,4409
PAY0000602,MER000009,CUS000004,INV0000707,GTW014,PM004,68947,INR,Captured,TXN100000601,2024-07-03 10:35:00,2024-07-03 10:36:00,1001
PAY0000603,MER000004,CUS000159,INV0000360,GTW003,PM002,77974,INR,Captured,TXN100000602,2024-08-12 23:18:00,2024-08-12 23:19:00,5528
PAY0000604,MER000012,CUS000220,,GTW020,PM005,49377,INR,Captured,TXN100000603,2024-08-10 19:40:00,2024-08-10 19:42:00,5527
PAY0000605,MER000033,CUS000076,INV0000664,GTW015,PM003,83826,INR,Captured,TXN100000604,2025-08-02 05:57:00,2025-08-02 06:00:00,3864
PAY0000606,MER000042,CUS000066,,GTW006,PM003,36444,INR,Authorized,TXN100000605,2024-10-10 13:44:00,,6516
PAY0000607,MER000023,CUS000113,INV0000398,GTW003,PM016,26402,INR,Settled,TXN100000606,2024-12-06 01:16:00,2024-12-06 01:21:00,5149
PAY0000608,MER000028,CUS000158,INV0000661,GTW004,PM015,93868,INR,Captured,TXN100000607,2025-05-18 03:09:00,2025-05-18 03:16:00,2271
PAY0000609,MER000003,CUS000230,INV0000075,GTW016,PM005,85672,INR,Captured,TXN100000608,2024-03-13 18:46:00,2024-03-13 18:54:00,5395
PAY0000610,MER000051,CUS000148,INV0000039,GTW001,PM017,92847,INR,Captured,TXN100000609,2025-11-11 12:17:00,2025-11-11 12:23:00,7849
PAY0000611,MER000009,CUS000139,INV0000490,GTW008,PM001,50487,INR,Failed,TXN100000610,2025-03-22 12:54:00,2025-03-22 13:07:00,7966
PAY0000612,MER000043,CUS000175,INV0000799,GTW010,PM013,7334,INR,Captured,TXN100000611,2025-05-08 03:36:00,2025-05-08 03:42:00,5329
PAY0000613,MER000011,CUS000216,,GTW015,PM010,85007,INR,Captured,TXN100000612,2025-10-24 02:23:00,2025-10-24 02:29:00,1813
PAY0000614,MER000014,CUS000162,INV0000041,GTW012,PM016,11223,INR,Captured,TXN100000613,2025-01-28 21:12:00,2025-01-28 21:19:00,7401
PAY0000615,MER000031,CUS000126,INV0000753,GTW013,PM003,70951,INR,Captured,TXN100000614,2024-07-13 04:02:00,2024-07-13 04:14:00,5420
PAY0000616,MER000006,CUS000104,INV0000547,GTW004,PM007,85801,INR,Captured,TXN100000615,2025-04-05 00:02:00,2025-04-05 00:08:00,5616
PAY0000617,MER000010,CUS000010,INV0000963,GTW005,PM016,85799,INR,Failed,TXN100000616,2025-11-25 17:09:00,2025-11-25 17:13:00,306
PAY0000618,MER000002,CUS000045,INV0000941,GTW002,PM010,12852,INR,Failed,TXN100000617,2025-09-25 01:15:00,2025-09-25 01:18:00,3887
PAY0000619,MER000015,CUS000128,INV0000856,GTW020,PM020,29010,INR,Pending,TXN100000618,2025-08-28 02:52:00,,666
PAY0000620,MER000070,CUS000036,INV0000437,GTW011,PM007,6075,INR,Captured,TXN100000619,2024-12-11 23:43:00,2024-12-11 23:45:00,5008
PAY0000621,MER000022,CUS000179,INV0000065,GTW012,PM018,21727,INR,Pending,TXN100000620,2024-05-03 08:09:00,,3743
PAY0000622,MER000049,CUS000200,INV0000596,GTW006,PM001,63927,INR,Pending,TXN100000621,2024-02-11 04:06:00,,811
PAY0000623,MER000054,CUS000178,INV0000184,GTW016,PM005,27121,INR,Captured,TXN100000622,2024-04-01 22:41:00,2024-04-01 22:46:00,1322
PAY0000624,MER000005,CUS000153,INV0000536,GTW006,PM016,80322,INR,Authorized,TXN100000623,2025-04-06 13:15:00,,7934
PAY0000625,MER000025,CUS000031,INV0000847,GTW017,PM004,81223,INR,Captured,TXN100000624,2024-11-04 11:26:00,2024-11-04 11:30:00,3114
PAY0000626,MER000027,CUS000071,,GTW002,PM007,14869,INR,Captured,TXN100000625,2025-07-06 16:14:00,2025-07-06 16:25:00,6675
PAY0000627,MER000006,CUS000014,INV0000865,GTW012,PM010,27571,INR,Captured,TXN100000626,2025-04-30 15:11:00,2025-04-30 15:26:00,3710
PAY0000628,MER000069,CUS000046,INV0000632,GTW006,PM001,63677,INR,Failed,TXN100000627,2025-04-09 01:06:00,2025-04-09 01:21:00,4368
PAY0000629,MER000054,CUS000051,INV0000917,GTW011,PM008,14535,INR,Captured,TXN100000628,2024-08-28 23:28:00,2024-08-28 23:34:00,2821
PAY0000630,MER000010,CUS000121,INV0000243,GTW019,PM016,7222,INR,Authorized,TXN100000629,2025-02-26 06:24:00,,7444
PAY0000631,MER000059,CUS000185,INV0000222,GTW007,PM012,35449,INR,Captured,TXN100000630,2025-09-16 14:11:00,2025-09-16 14:14:00,1806
PAY0000632,MER000060,CUS000118,INV0000033,GTW014,PM006,99759,INR,Captured,TXN100000631,2025-08-05 01:17:00,2025-08-05 01:31:00,2964
PAY0000633,MER000022,CUS000148,INV0000303,GTW018,PM008,11434,INR,Pending,TXN100000632,2025-09-10 05:50:00,,3522
PAY0000634,MER000036,CUS000004,,GTW014,PM008,32583,INR,Captured,TXN100000633,2025-05-15 06:37:00,2025-05-15 06:45:00,2831
PAY0000635,MER000054,CUS000012,INV0000228,GTW002,PM016,96238,INR,Captured,TXN100000634,2025-08-28 04:58:00,2025-08-28 04:59:00,6446
PAY0000636,MER000013,CUS000116,INV0000436,GTW016,PM008,10990,INR,Pending,TXN100000635,2025-06-27 12:30:00,,4725
PAY0000637,MER000012,CUS000005,INV0000710,GTW016,PM010,21307,INR,Captured,TXN100000636,2025-02-20 06:08:00,2025-02-20 06:12:00,5911
PAY0000638,MER000052,CUS000048,INV0000585,GTW012,PM015,92361,INR,Captured,TXN100000637,2025-08-20 00:29:00,2025-08-20 00:32:00,5338
PAY0000639,MER000005,CUS000076,INV0000643,GTW014,PM009,91595,INR,Failed,TXN100000638,2024-03-13 12:57:00,2024-03-13 13:06:00,7900
PAY0000640,MER000008,CUS000132,INV0000590,GTW012,PM002,14644,INR,Captured,TXN100000639,2024-07-31 21:05:00,2024-07-31 21:11:00,3287
PAY0000641,MER000009,CUS000144,INV0000634,GTW007,PM005,43999,INR,Captured,TXN100000640,2024-02-11 11:23:00,2024-02-11 11:32:00,2104
PAY0000642,MER000027,CUS000193,INV0000665,GTW008,PM011,46330,INR,Captured,TXN100000641,2025-05-04 23:48:00,2025-05-05 00:00:00,7505
PAY0000643,MER000058,CUS000125,INV0000697,GTW017,PM017,16183,INR,Captured,TXN100000642,2025-03-09 08:03:00,2025-03-09 08:09:00,4001
PAY0000644,MER000009,CUS000049,INV0000695,GTW015,PM003,10608,INR,Captured,TXN100000643,2025-06-29 09:28:00,2025-06-29 09:41:00,3350
PAY0000645,MER000019,CUS000128,,GTW005,PM007,68347,INR,Captured,TXN100000644,2024-10-22 02:06:00,2024-10-22 02:08:00,7949
PAY0000646,MER000061,CUS000089,INV0000301,GTW014,PM015,96793,INR,Authorized,TXN100000645,2025-03-02 21:34:00,,5431
PAY0000647,MER000067,CUS000166,INV0000194,GTW011,PM014,75951,INR,Pending,TXN100000646,2024-03-05 00:55:00,,2958
PAY0000648,MER000057,CUS000118,INV0000806,GTW010,PM019,17395,INR,Failed,TXN100000647,2024-11-30 15:37:00,2024-11-30 15:46:00,7508
PAY0000649,MER000007,CUS000038,INV0000176,GTW012,PM010,59859,INR,Captured,TXN100000648,2024-09-23 07:30:00,2024-09-23 07:35:00,7983
PAY0000650,MER000020,CUS000042,INV0000947,GTW008,PM004,5493,INR,Captured,TXN100000649,2024-06-13 22:34:00,2024-06-13 22:37:00,2743
PAY0000651,MER000005,CUS000171,INV0000452,GTW011,PM012,19491,INR,Captured,TXN100000650,2024-09-23 11:11:00,2024-09-23 11:23:00,3204
PAY0000652,MER000052,CUS000239,INV0000999,GTW016,PM005,60136,INR,Captured,TXN100000651,2024-06-15 17:19:00,2024-06-15 17:20:00,7750
PAY0000653,MER000061,CUS000230,INV0000005,GTW010,PM019,87510,INR,Captured,TXN100000652,2025-07-13 16:21:00,2025-07-13 16:26:00,1354
PAY0000654,MER000006,CUS000036,INV0000747,GTW018,PM004,40480,INR,Captured,TXN100000653,2025-03-28 10:44:00,2025-03-28 10:52:00,353
PAY0000655,MER000025,CUS000150,INV0000862,GTW017,PM008,36528,INR,Captured,TXN100000654,2024-08-13 14:22:00,2024-08-13 14:23:00,1753
PAY0000656,MER000051,CUS000050,INV0000552,GTW016,PM011,79158,INR,Settled,TXN100000655,2025-04-01 21:42:00,2025-04-01 21:51:00,5106
PAY0000657,MER000055,CUS000095,INV0000058,GTW013,PM012,1697,INR,Captured,TXN100000656,2025-11-13 11:25:00,2025-11-13 11:39:00,2481
PAY0000658,MER000057,CUS000190,INV0000316,GTW014,PM015,37931,INR,Captured,TXN100000657,2025-04-01 17:05:00,2025-04-01 17:20:00,1491
PAY0000659,MER000012,CUS000037,INV0000994,GTW007,PM010,62308,INR,Captured,TXN100000658,2025-03-10 23:57:00,2025-03-11 00:11:00,7256
PAY0000660,MER000053,CUS000164,INV0000344,GTW009,PM014,23023,INR,Captured,TXN100000659,2024-03-08 18:48:00,2024-03-08 18:49:00,4703
PAY0000661,MER000038,CUS000142,INV0000582,GTW016,PM002,39682,INR,Pending,TXN100000660,2024-05-20 06:11:00,,6986
PAY0000662,MER000001,CUS000040,INV0000506,GTW009,PM010,84058,INR,Captured,TXN100000661,2025-07-26 23:29:00,2025-07-26 23:42:00,6984
PAY0000663,MER000063,CUS000233,INV0000128,GTW008,PM001,15744,INR,Captured,TXN100000662,2025-10-31 21:57:00,2025-10-31 22:00:00,6414
PAY0000664,MER000056,CUS000223,INV0000994,GTW009,PM016,91096,INR,Captured,TXN100000663,2024-03-09 19:47:00,2024-03-09 19:55:00,6853
PAY0000665,MER000008,CUS000038,INV0000525,GTW011,PM015,90969,INR,Captured,TXN100000664,2025-08-12 00:54:00,2025-08-12 01:04:00,1259
PAY0000666,MER000007,CUS000075,INV0000055,GTW010,PM017,83847,INR,Captured,TXN100000665,2024-10-06 11:26:00,2024-10-06 11:32:00,7820
PAY0000667,MER000022,CUS000140,INV0000199,GTW011,PM011,89880,INR,Captured,TXN100000666,2025-10-05 05:48:00,2025-10-05 06:01:00,6702
PAY0000668,MER000019,CUS000004,INV0000702,GTW005,PM017,36985,INR,Captured,TXN100000667,2025-01-06 03:34:00,2025-01-06 03:48:00,3205
PAY0000669,MER000029,CUS000213,INV0000422,GTW007,PM018,80503,INR,Captured,TXN100000668,2024-12-14 05:06:00,2024-12-14 05:15:00,5799
PAY0000670,MER000015,CUS000107,INV0000539,GTW015,PM003,15378,INR,Failed,TXN100000669,2025-06-28 22:35:00,2025-06-28 22:48:00,6857
PAY0000671,MER000057,CUS000228,INV0000018,GTW020,PM017,44932,INR,Failed,TXN100000670,2025-05-06 11:19:00,2025-05-06 11:22:00,1560
PAY0000672,MER000019,CUS000177,INV0000030,GTW008,PM010,16529,INR,Authorized,TXN100000671,2024-05-01 07:08:00,,1869
PAY0000673,MER000010,CUS000005,INV0000081,GTW016,PM014,5672,INR,Pending,TXN100000672,2025-03-11 22:48:00,,1758
PAY0000674,MER000033,CUS000012,INV0000813,GTW003,PM010,87601,INR,Captured,TXN100000673,2025-11-06 16:37:00,2025-11-06 16:39:00,234
PAY0000675,MER000024,CUS000172,INV0000802,GTW012,PM001,11998,INR,Captured,TXN100000674,2024-05-06 19:13:00,2024-05-06 19:17:00,1342
PAY0000676,MER000065,CUS000200,INV0000965,GTW020,PM008,66279,INR,Captured,TXN100000675,2024-10-11 18:22:00,2024-10-11 18:36:00,4821
PAY0000677,MER000037,CUS000044,INV0000840,GTW018,PM001,95172,INR,Captured,TXN100000676,2025-08-15 00:33:00,2025-08-15 00:37:00,958
PAY0000678,MER000024,CUS000113,,GTW004,PM006,46607,INR,Captured,TXN100000677,2025-05-31 22:30:00,2025-05-31 22:40:00,3259
PAY0000679,MER000041,CUS000032,INV0000527,GTW015,PM004,68221,INR,Pending,TXN100000678,2024-08-21 13:07:00,,1263
PAY0000680,MER000064,CUS000030,INV0000370,GTW013,PM010,59992,INR,Captured,TXN100000679,2024-10-22 17:46:00,2024-10-22 17:52:00,5068
PAY0000681,MER000055,CUS000049,INV0000704,GTW003,PM016,89115,INR,Captured,TXN100000680,2025-03-30 07:35:00,2025-03-30 07:49:00,3160
PAY0000682,MER000011,CUS000031,INV0000691,GTW005,PM013,52610,INR,Captured,TXN100000681,2025-05-18 21:06:00,2025-05-18 21:15:00,5843
PAY0000683,MER000026,CUS000153,INV0000105,GTW013,PM004,30622,INR,Settled,TXN100000682,2024-06-21 02:23:00,2024-06-21 02:29:00,7015
PAY0000684,MER000052,CUS000092,INV0000512,GTW016,PM020,53111,INR,Captured,TXN100000683,2024-10-12 22:49:00,2024-10-12 22:54:00,4119
PAY0000685,MER000030,CUS000161,INV0000151,GTW005,PM001,13155,INR,Captured,TXN100000684,2025-04-10 03:07:00,2025-04-10 03:15:00,6194
PAY0000686,MER000042,CUS000040,INV0000070,GTW010,PM020,81788,INR,Settled,TXN100000685,2025-05-25 21:01:00,2025-05-25 21:08:00,939
PAY0000687,MER000064,CUS000126,INV0000677,GTW017,PM009,71198,INR,Captured,TXN100000686,2025-06-16 15:50:00,2025-06-16 15:55:00,2964
PAY0000688,MER000016,CUS000099,INV0000554,GTW015,PM011,49427,INR,Captured,TXN100000687,2025-07-13 00:48:00,2025-07-13 00:55:00,3775
PAY0000689,MER000039,CUS000227,INV0000034,GTW006,PM016,56550,INR,Authorized,TXN100000688,2024-06-30 17:42:00,,1251
PAY0000690,MER000070,CUS000147,INV0000399,GTW016,PM016,73795,INR,Failed,TXN100000689,2025-05-14 03:36:00,2025-05-14 03:47:00,7148
PAY0000691,MER000046,CUS000197,INV0000058,GTW010,PM011,8150,INR,Captured,TXN100000690,2025-02-04 08:31:00,2025-02-04 08:38:00,380
PAY0000692,MER000044,CUS000098,INV0000132,GTW004,PM014,45338,INR,Failed,TXN100000691,2025-01-10 11:51:00,2025-01-10 11:52:00,3077
PAY0000693,MER000011,CUS000234,INV0000058,GTW003,PM010,15103,INR,Captured,TXN100000692,2025-11-08 07:15:00,2025-11-08 07:20:00,2915
PAY0000694,MER000066,CUS000231,INV0000552,GTW014,PM009,2774,INR,Failed,TXN100000693,2024-11-29 01:29:00,2024-11-29 01:36:00,5851
PAY0000695,MER000013,CUS000207,INV0000023,GTW016,PM004,90652,INR,Captured,TXN100000694,2024-11-20 12:36:00,2024-11-20 12:46:00,5680
PAY0000696,MER000047,CUS000249,INV0000509,GTW014,PM007,65236,INR,Captured,TXN100000695,2025-05-29 21:21:00,2025-05-29 21:26:00,5355
PAY0000697,MER000039,CUS000147,INV0000807,GTW013,PM008,81963,INR,Captured,TXN100000696,2024-03-18 17:13:00,2024-03-18 17:14:00,6235
PAY0000698,MER000068,CUS000122,,GTW014,PM007,45623,INR,Captured,TXN100000697,2025-08-15 03:37:00,2025-08-15 03:39:00,6667
PAY0000699,MER000070,CUS000081,INV0000844,GTW007,PM014,52830,INR,Captured,TXN100000698,2024-11-05 16:51:00,2024-11-05 17:02:00,2208
PAY0000700,MER000067,CUS000221,INV0000465,GTW006,PM019,65531,INR,Authorized,TXN100000699,2025-11-18 17:11:00,,1894
PAY0000701,MER000056,CUS000240,INV0000844,GTW019,PM002,68554,INR,Captured,TXN100000700,2025-04-23 08:59:00,2025-04-23 09:12:00,1793
PAY0000702,MER000056,CUS000106,INV0000152,GTW011,PM003,83190,INR,Failed,TXN100000701,2024-09-03 04:47:00,2024-09-03 04:52:00,1817
PAY0000703,MER000031,CUS000104,INV0000274,GTW008,PM004,19755,INR,Captured,TXN100000702,2024-10-20 20:10:00,2024-10-20 20:20:00,1722
PAY0000704,MER000055,CUS000166,INV0000817,GTW002,PM007,20987,INR,Captured,TXN100000703,2024-11-13 14:31:00,2024-11-13 14:38:00,2384
PAY0000705,MER000006,CUS000247,INV0000265,GTW016,PM001,7351,INR,Captured,TXN100000704,2024-10-11 21:35:00,2024-10-11 21:49:00,7191
PAY0000706,MER000053,CUS000230,,GTW012,PM003,52121,INR,Authorized,TXN100000705,2024-11-17 19:19:00,,7876
PAY0000707,MER000016,CUS000134,INV0000863,GTW019,PM017,33104,INR,Captured,TXN100000706,2024-05-23 07:07:00,2024-05-23 07:16:00,4216
PAY0000708,MER000041,CUS000085,,GTW019,PM013,98190,INR,Pending,TXN100000707,2024-08-31 19:07:00,,6244
PAY0000709,MER000057,CUS000105,INV0000434,GTW009,PM019,7430,INR,Captured,TXN100000708,2024-08-11 04:06:00,2024-08-11 04:11:00,4167
PAY0000710,MER000032,CUS000247,INV0000717,GTW009,PM005,47678,INR,Captured,TXN100000709,2024-04-25 10:34:00,2024-04-25 10:45:00,4043
PAY0000711,MER000005,CUS000216,INV0000842,GTW002,PM008,33258,INR,Settled,TXN100000710,2024-11-11 00:41:00,2024-11-11 00:51:00,4677
PAY0000712,MER000057,CUS000100,INV0000655,GTW001,PM013,33593,INR,Captured,TXN100000711,2025-01-06 21:07:00,2025-01-06 21:11:00,2614
PAY0000713,MER000021,CUS000235,INV0000843,GTW015,PM011,84566,INR,Authorized,TXN100000712,2024-08-29 09:13:00,,3478
PAY0000714,MER000043,CUS000184,INV0000281,GTW014,PM004,21116,INR,Failed,TXN100000713,2024-03-23 15:30:00,2024-03-23 15:45:00,5871
PAY0000715,MER000042,CUS000117,INV0000068,GTW001,PM002,84166,INR,Failed,TXN100000714,2024-12-26 13:38:00,2024-12-26 13:47:00,5405
PAY0000716,MER000040,CUS000081,INV0000455,GTW019,PM003,14626,INR,Captured,TXN100000715,2025-10-18 04:00:00,2025-10-18 04:11:00,1442
PAY0000717,MER000041,CUS000116,INV0000731,GTW016,PM005,34267,INR,Captured,TXN100000716,2025-10-26 04:54:00,2025-10-26 05:01:00,1571
PAY0000718,MER000024,CUS000101,INV0000847,GTW013,PM019,29523,INR,Captured,TXN100000717,2024-12-01 09:12:00,2024-12-01 09:18:00,319
PAY0000719,MER000012,CUS000250,,GTW015,PM007,34412,INR,Captured,TXN100000718,2025-07-25 20:39:00,2025-07-25 20:54:00,5894
PAY0000720,MER000020,CUS000023,,GTW012,PM006,74449,INR,Captured,TXN100000719,2024-02-20 12:39:00,2024-02-20 12:44:00,1111
PAY0000721,MER000029,CUS000183,INV0000539,GTW007,PM007,34991,INR,Failed,TXN100000720,2025-03-21 14:52:00,2025-03-21 14:54:00,2508
