attempt_id,payment_id,gateway_id,attempt_number,attempt_status,failure_reason,started_at,completed_at
ATT0001329,PAY0001451,GTW009,3,Success,,2024-08-17 01:34:15,2024-08-17 01:34:25
ATT0001330,PAY0000081,GTW005,2,Failed,Fraud Check Failed,2024-10-03 01:41:15,2024-10-03 01:41:22
ATT0001331,PAY0000238,GTW001,3,Success,,2025-09-11 11:20:05,2025-09-11 11:20:23
ATT0001332,PAY0000541,GTW005,2,Failed,Card Expired,2024-10-28 10:03:40,2024-10-28 10:03:41
ATT0001333,PAY0000450,GTW009,1,Success,,2024-01-17 17:42:55,2024-01-17 17:43:14
ATT0001334,PAY0000218,GTW013,3,Success,,2025-10-03 20:38:35,2025-10-03 20:38:42
ATT0001335,PAY0000906,GTW008,2,Success,,2025-08-18 20:51:54,2025-08-18 20:52:07
ATT0001336,PAY0000319,GTW015,1,Success,,2025-03-20 11:09:57,2025-03-20 11:10:13
ATT0001337,PAY0000192,GTW016,1,Success,,2024-06-29 06:36:31,2024-06-29 06:36:37
ATT0001338,PAY0001327,GTW010,1,Success,,2024-06-30 12:43:38,2024-06-30 12:43:45
ATT0001339,PAY0000143,GTW005,1,Success,,2025-04-10 20:25:06,2025-04-10 20:25:23
ATT0001340,PAY0000282,GTW001,3,Success,,2025-01-28 00:07:52,2025-01-28 00:07:53
ATT0001341,PAY0001320,GTW002,1,Success,,2024-03-26 08:09:40,2024-03-26 08:10:00
ATT0001342,PAY0000028,GTW001,1,Success,,2024-12-12 22:05:12,2024-12-12 22:05:17
ATT0001343,PAY0000984,GTW019,2,Failed,Insufficient Funds,2024-11-10 10:30:09,2024-11-10 10:30:17
ATT0001344,PAY0001114,GTW009,3,Success,,2024-01-22 01:06:34,2024-01-22 01:06:44
ATT0001345,PAY0000211,GTW017,2,Success,,2024-08-17 00:14:27,2024-08-17 00:14:40
ATT0001346,PAY0000302,GTW012,3,Success,,2025-12-01 12:43:56,2025-12-01 12:44:00
ATT0001347,PAY0001008,GTW006,1,Success,,2024-10-15 11:04:39,2024-10-15 11:04:50
ATT0001348,PAY0000243,GTW012,1,Failed,Card Expired,2025-09-11 04:11:27,2025-09-11 04:11:44
ATT0001349,PAY0001229,GTW006,3,Success,,2025-11-14 21:19:39,2025-11-14 21:19:49
ATT0001350,PAY0000714,GTW004,2,Failed,Insufficient Funds,2025-11-08 11:59:16,2025-11-08 11:59:19
ATT0001351,PAY0000305,GTW005,2,Success,,2025-04-02 23:50:50,2025-04-02 23:51:06
ATT0001352,PAY0000138,GTW004,3,Success,,2024-10-12 04:05:20,2024-10-12 04:05:25
ATT0001353,PAY0000373,GTW013,2,Success,,2025-03-10 15:44:26,2025-03-10 15:44:46
ATT0001354,PAY0001304,GTW011,1,Failed,Daily Limit Exceeded,2025-10-31 07:24:26,2025-10-31 07:24:44
ATT0001355,PAY0001104,GTW018,2,Success,,2024-08-23 12:05:37,2024-08-23 12:05:51
ATT0001356,PAY0001080,GTW019,3,Failed,Insufficient Funds,2024-08-12 22:05:15,2024-08-12 22:05:27
ATT0001357,PAY0000417,GTW001,2,Success,,2024-05-16 03:03:58,2024-05-16 03:04:10
ATT0001358,PAY0000740,GTW005,2,Success,,2025-07-18 13:15:13,2025-07-18 13:15:21
ATT0001359,PAY0000115,GTW005,1,Failed,Card Expired,2024-05-26 12:46:01,2024-05-26 12:46:15
ATT0001360,PAY0000111,GTW004,3,Success,,2025-05-03 19:55:10,2025-05-03 19:55:11
ATT0001361,PAY0000301,GTW012,1,Success,,2024-03-19 00:36:53,2024-03-19 00:37:07
ATT0001362,PAY0000307,GTW006,2,Success,,2025-06-24 22:19:30,2025-06-24 22:19:44
ATT0001363,PAY0001480,GTW011,2,Success,,2024-01-14 09:07:09,2024-01-14 09:07:11
ATT0001364,PAY0001316,GTW002,3,Success,,2025-05-30 05:00:25,2025-05-30 05:00:39
ATT0001365,PAY0001393,GTW015,3,Success,,2024-09-21 18:32:19,2024-09-21 18:32:27
ATT0001366,PAY0000868,GTW006,2,Failed,Bank Declined,2025-06-18 12:08:47,2025-06-18 12:08:54
ATT0001367,PAY0001268,GTW002,1,Success,,2025-07-26 19:53:04,2025-07-26 19:53:19
ATT0001368,PAY0000978,GTW011,3,Success,,2025-01-24 05:03:51,2025-01-24 05:04:03
ATT0001369,PAY0001325,GTW014,1,Success,,2024-04-16 02:23:38,2024-04-16 02:23:49
ATT0001370,PAY0000058,GTW008,2,Success,,2024-04-19 02:13:38,2024-04-19 02:13:39
ATT0001371,PAY0000634,GTW007,3,Success,,2024-02-03 07:17:05,2024-02-03 07:17:24
ATT0001372,PAY0001157,GTW002,3,Failed,Invalid OTP,2025-05-10 01:03:20,2025-05-10 01:03:23
ATT0001373,PAY0000018,GTW012,2,Failed,Card Expired,2025-05-27 06:20:48,2025-05-27 06:21:01
ATT0001374,PAY0000266,GTW004,2,Success,,2025-05-30 03:32:51,2025-05-30 03:32:56
ATT0001375,PAY0000049,GTW019,2,Success,,2024-02-08 09:10:09,2024-02-08 09:10:24
ATT0001376,PAY0000162,GTW003,3,Success,,2024-08-08 21:41:09,2024-08-08 21:41:15
ATT0001377,PAY0001028,GTW017,3,Success,,2025-06-19 10:28:50,2025-06-19 10:28:55
ATT0001378,PAY0000695,GTW010,2,Success,,2025-03-17 01:57:45,2025-03-17 01:57:58
ATT0001379,PAY0000490,GTW007,3,Success,,2024-06-05 18:40:31,2024-06-05 18:40:35
ATT0001380,PAY0000031,GTW005,2,Success,,2024-03-30 15:06:29,2024-03-30 15:06:40
ATT0001381,PAY0000348,GTW010,1,Success,,2025-08-13 11:22:05,2025-08-13 11:22:08
ATT0001382,PAY0000367,GTW015,2,Failed,Bank Timeout,2024-09-19 14:41:59,2024-09-19 14:42:04
ATT0001383,PAY0001165,GTW016,1,Success,,2024-10-20 12:26:54,2024-10-20 12:27:14
ATT0001384,PAY0001394,GTW005,2,Success,,2025-10-01 10:23:05,2025-10-01 10:23:19
ATT0001385,PAY0001037,GTW015,2,Failed,UPI Timeout,2025-11-29 01:39:41,2025-11-29 01:39:43
ATT0001386,PAY0001434,GTW018,1,Success,,2024-04-17 09:24:10,2024-04-17 09:24:29
ATT0001387,PAY0000818,GTW003,1,Success,,2025-04-18 21:05:22,2025-04-18 21:05:37
ATT0001388,PAY0000960,GTW018,2,Success,,2024-07-03 23:06:58,2024-07-03 23:07:11
ATT0001389,PAY0000888,GTW007,2,Success,,2024-11-20 10:38:31,2024-11-20 10:38:38
ATT0001390,PAY0001439,GTW016,1,Success,,2024-02-09 17:09:30,2024-02-09 17:09:35
ATT0001391,PAY0001312,GTW007,2,Success,,2025-09-07 12:03:59,2025-09-07 12:04:11
ATT0001392,PAY0000881,GTW016,1,Success,,2024-01-24 21:27:17,2024-01-24 21:27:26
ATT0001393,PAY0001302,GTW006,1,Success,,2024-10-07 12:05:19,2024-10-07 12:05:34
ATT0001394,PAY0000860,GTW017,1,Success,,2024-09-22 05:53:03,2024-09-22 05:53:06
ATT0001395,PAY0000878,GTW011,2,Success,,2024-12-23 13:30:30,2024-12-23 13:30:48
ATT0001396,PAY0001411,GTW006,3,Success,,2025-08-07 12:52:00,2025-08-07 12:52:18
ATT0001397,PAY0001223,GTW007,1,Success,,2025-08-15 19:09:20,2025-08-15 19:09:31
ATT0001398,PAY0000030,GTW005,2,Failed,Invalid OTP,2025-05-26 10:07:50,2025-05-26 10:08:04
ATT0001399,PAY0001067,GTW001,2,Failed,Bank Timeout,2024-05-08 20:28:40,2024-05-08 20:28:59
ATT0001400,PAY0000075,GTW007,3,Failed,Customer Cancelled,2025-03-06 22:34:49,2025-03-06 22:34:55
ATT0001401,PAY0000774,GTW007,2,Success,,2024-07-14 21:36:00,2024-07-14 21:36:12
ATT0001402,PAY0000746,GTW001,2,Failed,Bank Declined,2025-05-29 03:44:31,2025-05-29 03:44:46
ATT0001403,PAY0000841,GTW012,2,Failed,Network Error,2025-03-12 16:48:21,2025-03-12 16:48:25
ATT0001404,PAY0000940,GTW014,2,Success,,2025-09-01 05:34:27,2025-09-01 05:34:40
ATT0001405,PAY0000584,GTW014,3,Success,,2025-09-27 03:05:51,2025-09-27 03:05:55
ATT0001406,PAY0000184,GTW001,3,Failed,Fraud Check Failed,2024-04-16 15:47:48,2024-04-16 15:48:08
ATT0001407,PAY0000205,GTW015,3,Success,,2024-02-03 21:18:54,2024-02-03 21:19:08
ATT0001408,PAY0000434,GTW008,2,Success,,2024-04-27 06:54:30,2024-04-27 06:54:34
ATT0001409,PAY0000719,GTW015,2,Failed,Insufficient Funds,2025-10-22 22:50:47,2025-10-22 22:51:00
ATT0001410,PAY0000768,GTW008,3,Success,,2025-11-05 08:19:53,2025-11-05 08:20:07
ATT0001411,PAY0001379,GTW008,1,Failed,Card Expired,2025-02-28 01:00:01,2025-02-28 01:00:06
ATT0001412,PAY0001063,GTW020,2,Success,,2025-08-08 13:15:35,2025-08-08 13:15:48
ATT0001413,PAY0000395,GTW020,3,Success,,2024-02-22 18:27:08,2024-02-22 18:27:21
ATT0001414,PAY0001492,GTW006,2,Failed,Network Error,2025-06-13 05:27:14,2025-06-13 05:27:18
ATT0001415,PAY0001033,GTW004,3,Success,,2025-02-05 20:58:16,2025-02-05 20:58:34
ATT0001416,PAY0000326,GTW011,1,Success,,2024-01-27 13:00:40,2024-01-27 13:00:59
ATT0001417,PAY0000314,GTW001,3,Success,,2024-03-21 18:24:01,2024-03-21 18:24:06
ATT0001418,PAY0000930,GTW012,1,Success,,2024-08-15 09:12:34,2024-08-15 09:12:42
ATT0001419,PAY0001488,GTW013,2,Success,,2024-10-08 02:59:09,2024-10-08 02:59:10
ATT0001420,PAY0001308,GTW019,1,Success,,2025-09-02 03:06:09,2025-09-02 03:06:19
ATT0001421,PAY0000537,GTW006,1,Success,,2025-01-05 06:25:06,2025-01-05 06:25:22
ATT0001422,PAY0000045,GTW014,1,Success,,2025-10-02 02:13:43,2025-10-02 02:13:57
ATT0001423,PAY0000769,GTW011,3,Failed,Customer Cancelled,2024-06-13 05:19:00,2024-06-13 05:19:06
ATT0001424,PAY0001293,GTW020,1,Success,,2024-12-17 11:30:39,2024-12-17 11:30:59
ATT0001425,PAY0001120,GTW001,1,Success,,2024-09-17 03:12:38,2024-09-17 03:12:39
ATT0001426,PAY0001098,GTW001,3,Success,,2024-06-05 06:55:23,2024-06-05 06:55:27
ATT0001427,PAY0000445,GTW001,2,Success,,2024-03-26 23:44:08,2024-03-26 23:44:17
ATT0001428,PAY0000561,GTW016,1,Failed,Daily Limit Exceeded,2024-12-22 22:35:41,2024-12-22 22:35:51
ATT0001429,PAY0001016,GTW014,3,Failed,Bank Declined,2024-07-16 08:11:12,2024-07-16 08:11:21
ATT0001430,PAY0000211,GTW019,3,Success,,2024-07-29 23:31:27,2024-07-29 23:31:42
ATT0001431,PAY0000868,GTW020,3,Success,,2024-11-22 19:06:38,2024-11-22 19:06:51
ATT0001432,PAY0000880,GTW007,3,Success,,2025-10-09 02:28:10,2025-10-09 02:28:12
ATT0001433,PAY0001048,GTW009,3,Success,,2025-09-10 20:33:22,2025-09-10 20:33:35
ATT0001434,PAY0000062,GTW004,1,Failed,UPI Timeout,2025-03-15 05:22:15,2025-03-15 05:22:18
ATT0001435,PAY0001346,GTW012,2,Success,,2024-11-17 03:00:20,2024-11-17 03:00:21
ATT0001436,PAY0001469,GTW011,1,Success,,2024-11-25 07:35:04,2024-11-25 07:35:17
ATT0001437,PAY0000581,GTW020,1,Success,,2024-04-15 17:17:45,2024-04-15 17:18:05
ATT0001438,PAY0001375,GTW003,3,Failed,Card Expired,2025-03-07 21:48:27,2025-03-07 21:48:38
ATT0001439,PAY0000406,GTW007,1,Failed,Bank Timeout,2025-05-25 01:17:26,2025-05-25 01:17:30
ATT0001440,PAY0000928,GTW006,3,Success,,2025-01-27 07:36:01,2025-01-27 07:36:11
ATT0001441,PAY0000037,GTW019,1,Failed,Fraud Check Failed,2024-10-18 04:53:25,2024-10-18 04:53:27
ATT0001442,PAY0001081,GTW002,2,Success,,2024-03-12 15:06:53,2024-03-12 15:07:07
ATT0001443,PAY0001482,GTW010,2,Success,,2024-12-20 12:05:35,2024-12-20 12:05:46
ATT0001444,PAY0001012,GTW020,1,Success,,2025-04-10 15:54:41,2025-04-10 15:54:45
ATT0001445,PAY0000766,GTW020,1,Success,,2024-02-18 00:08:06,2024-02-18 00:08:17
ATT0001446,PAY0001409,GTW014,1,Success,,2024-07-14 23:57:51,2024-07-14 23:58:03
ATT0001447,PAY0001101,GTW001,3,Failed,Bank Timeout,2024-09-22 01:07:03,2024-09-22 01:07:13
ATT0001448,PAY0000541,GTW011,3,Success,,2025-01-23 08:44:10,2025-01-23 08:44:15
ATT0001449,PAY0001195,GTW015,1,Success,,2024-05-31 18:56:54,2024-05-31 18:57:08
ATT0001450,PAY0001305,GTW015,3,Success,,2025-06-24 07:36:30,2025-06-24 07:36:46
ATT0001451,PAY0000575,GTW011,3,Success,,2024-04-04 08:49:18,2024-04-04 08:49:21
ATT0001452,PAY0000723,GTW018,1,Success,,2024-07-29 22:04:04,2024-07-29 22:04:20
ATT0001453,PAY0000124,GTW007,1,Success,,2025-04-24 12:12:31,2025-04-24 12:12:35
ATT0001454,PAY0000698,GTW007,3,Success,,2025-06-10 10:48:19,2025-06-10 10:48:34
ATT0001455,PAY0001343,GTW005,3,Success,,2024-05-13 07:58:23,2024-05-13 07:58:36
ATT0001456,PAY0000927,GTW020,3,Success,,2025-02-13 06:04:17,2025-02-13 06:04:31
ATT0001457,PAY0000337,GTW010,3,Success,,2024-05-30 14:56:06,2024-05-30 14:56:10
ATT0001458,PAY0000493,GTW001,2,Success,,2024-01-30 15:42:33,2024-01-30 15:42:48
ATT0001459,PAY0000721,GTW009,1,Failed,Bank Declined,2024-03-27 11:27:13,2024-03-27 11:27:18
ATT0001460,PAY0001029,GTW014,3,Success,,2025-03-27 08:23:06,2025-03-27 08:23:08
ATT0001461,PAY0001329,GTW013,3,Failed,Customer Cancelled,2024-07-17 09:12:25,2024-07-17 09:12:31
ATT0001462,PAY0000566,GTW017,3,Success,,2025-03-19 03:43:03,2025-03-19 03:43:11
ATT0001463,PAY0000228,GTW008,1,Success,,2024-02-06 18:17:15,2024-02-06 18:17:18
ATT0001464,PAY0001090,GTW004,2,Success,,2025-09-27 22:45:25,2025-09-27 22:45:38
ATT0001465,PAY0000805,GTW004,1,Success,,2024-10-01 15:13:10,2024-10-01 15:13:17
ATT0001466,PAY0000712,GTW010,3,Success,,2024-01-04 03:11:32,2024-01-04 03:11:52
ATT0001467,PAY0000977,GTW010,3,Success,,2024-11-18 21:04:10,2024-11-18 21:04:16
ATT0001468,PAY0000681,GTW015,1,Failed,Network Error,2025-11-13 15:27:21,2025-11-13 15:27:22
ATT0001469,PAY0000541,GTW003,1,Success,,2024-01-10 19:22:30,2024-01-10 19:22:49
ATT0001470,PAY0000003,GTW016,1,Success,,2024-02-16 00:36:43,2024-02-16 00:36:53
ATT0001471,PAY0000468,GTW017,3,Success,,2024-05-30 03:06:19,2024-05-30 03:06:30
ATT0001472,PAY0000927,GTW016,3,Success,,2025-07-12 08:42:31,2025-07-12 08:42:40
ATT0001473,PAY0000747,GTW015,1,Failed,Customer Cancelled,2024-11-04 22:21:57,2024-11-04 22:22:14
ATT0001474,PAY0000992,GTW004,2,Success,,2025-10-17 00:09:26,2025-10-17 00:09:34
ATT0001475,PAY0001351,GTW005,2,Success,,2024-09-07 18:47:44,2024-09-07 18:47:58
ATT0001476,PAY0000737,GTW007,3,Success,,2025-01-21 20:06:17,2025-01-21 20:06:35
ATT0001477,PAY0000921,GTW017,1,Success,,2025-11-26 11:56:21,2025-11-26 11:56:34
ATT0001478,PAY0001207,GTW014,2,Success,,2024-02-12 18:33:44,2024-02-12 18:33:55
ATT0001479,PAY0001255,GTW004,2,Success,,2025-08-03 11:18:07,2025-08-03 11:18:08
ATT0001480,PAY0001022,GTW005,2,Success,,2025-06-19 09:39:35,2025-06-19 09:39:41
ATT0001481,PAY0000622,GTW016,2,Success,,2024-10-28 00:29:02,2024-10-28 00:29:09
ATT0001482,PAY0000580,GTW019,1,Success,,2024-11-09 00:27:22,2024-11-09 00:27:23
ATT0001483,PAY0000103,GTW009,1,Success,,2024-10-17 16:42:49,2024-10-17 16:43:07
ATT0001484,PAY0000318,GTW003,3,Success,,2024-07-20 13:37:58,2024-07-20 13:38:01
ATT0001485,PAY0000596,GTW008,1,Success,,2024-12-29 07:51:43,2024-12-29 07:51:56
ATT0001486,PAY0000866,GTW013,1,Failed,Bank Declined,2024-11-05 19:19:11,2024-11-05 19:19:30
ATT0001487,PAY0001391,GTW011,3,Success,,2024-07-23 08:08:26,2024-07-23 08:08:44
ATT0001488,PAY0000409,GTW010,2,Success,,2025-08-03 20:29:34,2025-08-03 20:29:40
ATT0001489,PAY0000770,GTW014,1,Success,,2025-03-28 22:20:32,2025-03-28 22:20:44
ATT0001490,PAY0000960,GTW012,2,Success,,2025-02-24 14:01:58,2025-02-24 14:02:16
ATT0001491,PAY0000055,GTW014,1,Success,,2025-09-21 09:50:15,2025-09-21 09:50:34
ATT0001492,PAY0001049,GTW012,1,Success,,2025-08-02 09:03:48,2025-08-02 09:04:01
ATT0001493,PAY0000258,GTW013,3,Success,,2025-06-14 14:53:03,2025-06-14 14:53:06
ATT0001494,PAY0000113,GTW009,3,Success,,2025-08-31 03:52:18,2025-08-31 03:52:37
ATT0001495,PAY0000987,GTW011,1,Success,,2025-08-21 21:32:47,2025-08-21 21:32:49
ATT0001496,PAY0001437,GTW007,3,Success,,2025-05-22 04:14:57,2025-05-22 04:15:02
ATT0001497,PAY0000617,GTW010,3,Failed,Bank Timeout,2024-01-07 15:39:44,2024-01-07 15:39:51
ATT0001498,PAY0000138,GTW001,1,Success,,2024-05-03 16:06:15,2024-05-03 16:06:22
ATT0001499,PAY0000213,GTW016,1,Failed,Invalid OTP,2025-03-30 12:03:59,2025-03-30 12:04:03
ATT0001500,PAY0000829,GTW016,1,Failed,Customer Cancelled,2025-07-13 08:52:39,2025-07-13 08:52:54
ATT0001501,PAY0000253,GTW014,1,Success,,2024-07-08 04:52:47,2024-07-08 04:52:55
ATT0001502,PAY0000350,GTW017,3,Success,,2024-07-24 15:30:18,2024-07-24 15:30:28
ATT0001503,PAY0001368,GTW004,3,Success,,2025-11-14 08:25:24,2025-11-14 08:25:28
ATT0001504,PAY0000951,GTW014,2,Success,,2024-10-17 14:07:36,2024-10-17 14:07:49
ATT0001505,PAY0000023,GTW019,2,Success,,2025-10-28 21:39:28,2025-10-28 21:39:30
ATT0001506,PAY0000727,GTW005,2,Failed,Fraud Check Failed,2025-04-14 08:00:10,2025-04-14 08:00:22
ATT0001507,PAY0001031,GTW007,2,Failed,Network Error,2025-06-21 12:32:04,2025-06-21 12:32:10
ATT0001508,PAY0000721,GTW019,2,Success,,2024-05-23 08:50:48,2024-05-23 08:50:58
ATT0001509,PAY0000807,GTW003,3,Success,,2025-04-28 19:42:11,2025-04-28 19:42:30
ATT0001510,PAY0001452,GTW017,3,Success,,2024-05-12 22:20:37,2024-05-12 22:20:56
ATT0001511,PAY0000713,GTW019,3,Failed,UPI Timeout,2024-03-10 01:01:54,2024-03-10 01:02:00
ATT0001512,PAY0000198,GTW004,2,Failed,Bank Timeout,2025-05-02 10:48:14,2025-05-02 10:48:22
ATT0001513,PAY0000357,GTW013,2,Failed,Bank Timeout,2024-03-04 19:16:07,2024-03-04 19:16:09
ATT0001514,PAY0000905,GTW012,3,Success,,2024-01-31 05:20:06,2024-01-31 05:20:21
ATT0001515,PAY0000774,GTW005,3,Success,,2024-07-23 06:16:31,2024-07-23 06:16:46
ATT0001516,PAY0001391,GTW010,1,Success,,2024-06-14 13:52:33,2024-06-14 13:52:40
ATT0001517,PAY0000177,GTW019,1,Success,,2025-11-15 03:13:02,2025-11-15 03:13:07
ATT0001518,PAY0000011,GTW012,2,Success,,2024-03-14 10:11:43,2024-03-14 10:12:00
ATT0001519,PAY0001017,GTW007,1,Success,,2025-04-30 16:22:22,2025-04-30 16:22:42
ATT0001520,PAY0001145,GTW005,1,Success,,2025-10-02 12:55:04,2025-10-02 12:55:23
ATT0001521,PAY0000161,GTW005,3,Success,,2024-04-30 15:14:03,2024-04-30 15:14:23
ATT0001522,PAY0001108,GTW011,1,Success,,2024-10-23 08:24:45,2024-10-23 08:24:57
ATT0001523,PAY0000140,GTW006,2,Success,,2025-08-12 07:54:33,2025-08-12 07:54:53
ATT0001524,PAY0001025,GTW010,2,Success,,2025-07-13 22:57:07,2025-07-13 22:57:26
ATT0001525,PAY0000965,GTW009,3,Success,,2024-12-12 13:16:12,2024-12-12 13:16:23
ATT0001526,PAY0000122,GTW005,1,Success,,2024-12-03 21:58:56,2024-12-03 21:58:58
ATT0001527,PAY0000483,GTW016,1,Failed,Card Expired,2025-07-31 19:44:53,2025-07-31 19:44:55
ATT0001528,PAY0000145,GTW014,3,Success,,2024-03-23 17:30:08,2024-03-23 17:30:17
ATT0001529,PAY0001482,GTW002,1,Success,,2025-06-03 07:41:22,2025-06-03 07:41:36
ATT0001530,PAY0000979,GTW010,1,Success,,2024-02-26 00:49:50,2024-02-26 00:49:57
ATT0001531,PAY0001095,GTW020,2,Success,,2024-01-19 17:30:03,2024-01-19 17:30:16
ATT0001532,PAY0000773,GTW005,2,Success,,2025-07-16 04:07:28,2025-07-16 04:07:32
ATT0001533,PAY0001261,GTW012,2,Success,,2025-03-23 01:15:14,2025-03-23 01:15:17
ATT0001534,PAY0001206,GTW001,1,Success,,2025-07-03 18:02:51,2025-07-03 18:02:52
ATT0001535,PAY0001475,GTW008,1,Success,,2024-05-09 14:11:18,2024-05-09 14:11:20
ATT0001536,PAY0000644,GTW012,3,Success,,2024-09-07 09:08:38,2024-09-07 09:08:51
ATT0001537,PAY0000981,GTW004,3,Success,,2024-09-13 17:13:31,2024-09-13 17:13:43
ATT0001538,PAY0000452,GTW015,3,Success,,2025-01-10 17:18:55,2025-01-10 17:19:03
ATT0001539,PAY0001079,GTW009,2,Success,,2025-05-30 03:03:22,2025-05-30 03:03:36
ATT0001540,PAY0001445,GTW020,2,Success,,2024-07-27 04:53:33,2024-07-27 04:53:41
ATT0001541,PAY0000625,GTW018,1,Success,,2024-05-25 01:15:44,2024-05-25 01:15:59
ATT0001542,PAY0001332,GTW015,1,Success,,2024-02-04 08:17:37,2024-02-04 08:17:50
ATT0001543,PAY0000616,GTW003,1,Success,,2025-09-16 12:31:01,2025-09-16 12:31:14
ATT0001544,PAY0000788,GTW015,1,Success,,2025-01-23 05:42:27,2025-01-23 05:42:45
ATT0001545,PAY0000108,GTW010,1,Success,,2024-12-22 00:58:38,2024-12-22 00:58:49
ATT0001546,PAY0000538,GTW019,1,Success,,2024-12-15 23:53:39,2024-12-15 23:53:53
ATT0001547,PAY0000876,GTW002,1,Success,,2025-11-25 09:54:34,2025-11-25 09:54:49
ATT0001548,PAY0000869,GTW019,3,Success,,2025-06-15 08:10:24,2025-06-15 08:10:39
ATT0001549,PAY0000488,GTW005,1,Success,,2025-11-29 08:05:15,2025-11-29 08:05:33
ATT0001550,PAY0000606,GTW011,3,Success,,2025-09-22 08:23:17,2025-09-22 08:23:26
ATT0001551,PAY0001338,GTW020,1,Success,,2025-08-05 21:20:53,2025-08-05 21:21:02
ATT0001552,PAY0000367,GTW015,2,Success,,2024-01-10 14:02:22,2024-01-10 14:02:38
ATT0001553,PAY0001307,GTW018,1,Success,,2025-08-16 02:17:57,2025-08-16 02:18:17
ATT0001554,PAY0001130,GTW011,1,Success,,2024-09-21 08:16:55,2024-09-21 08:17:11
ATT0001555,PAY0000261,GTW008,3,Success,,2025-09-24 20:03:14,2025-09-24 20:03:18
ATT0001556,PAY0001341,GTW002,1,Success,,2025-03-26 18:20:02,2025-03-26 18:20:20
ATT0001557,PAY0001470,GTW008,1,Failed,Fraud Check Failed,2024-09-22 08:01:43,2024-09-22 08:01:55
ATT0001558,PAY0001472,GTW002,3,Success,,2024-04-21 02:32:28,2024-04-21 02:32:32
ATT0001559,PAY0001047,GTW003,1,Success,,2025-08-07 11:53:52,2025-08-07 11:54:06
ATT0001560,PAY0000147,GTW014,2,Success,,2024-11-30 19:50:23,2024-11-30 19:50:34
ATT0001561,PAY0000836,GTW012,2,Failed,Insufficient Funds,2024-10-28 19:01:10,2024-10-28 19:01:22
ATT0001562,PAY0000596,GTW005,3,Success,,2025-09-15 06:51:20,2025-09-15 06:51:37
ATT0001563,PAY0001466,GTW017,3,Success,,2024-08-08 12:53:37,2024-08-08 12:53:39
ATT0001564,PAY0001346,GTW005,2,Success,,2025-10-26 02:04:59,2025-10-26 02:05:07
ATT0001565,PAY0001158,GTW017,3,Success,,2025-03-04 17:46:07,2025-03-04 17:46:24
ATT0001566,PAY0000106,GTW020,2,Success,,2025-06-16 14:20:17,2025-06-16 14:20:24
ATT0001567,PAY0001179,GTW010,1,Success,,2025-01-05 07:29:20,2025-01-05 07:29:24
ATT0001568,PAY0001420,GTW008,2,Success,,2025-02-23 11:05:22,2025-02-23 11:05:40
ATT0001569,PAY0001036,GTW003,2,Success,,2025-09-11 07:28:50,2025-09-11 07:29:04
ATT0001570,PAY0000471,GTW019,1,Failed,Customer Cancelled,2024-09-07 13:43:37,2024-09-07 13:43:42
ATT0001571,PAY0000534,GTW010,2,Success,,2024-03-24 13:26:32,2024-03-24 13:26:37
ATT0001572,PAY0001180,GTW016,3,Failed,Network Error,2024-07-21 05:56:29,2024-07-21 05:56:30
ATT0001573,PAY0000248,GTW014,2,Success,,2025-04-26 23:06:08,2025-04-26 23:06:10
ATT0001574,PAY0000884,GTW001,3,Success,,2024-03-15 04:32:55,2024-03-15 04:33:12
ATT0001575,PAY0000795,GTW014,2,Success,,2025-07-24 07:45:18,2025-07-24 07:45:22
ATT0001576,PAY0000690,GTW011,3,Success,,2024-04-20 23:02:04,2024-04-20 23:02:16
ATT0001577,PAY0000920,GTW014,3,Success,,2025-03-22 09:48:30,2025-03-22 09:48:35
ATT0001578,PAY0000376,GTW019,3,Success,,2024-01-08 18:37:23,2024-01-08 18:37:38
ATT0001579,PAY0000777,GTW011,2,Success,,2025-08-25 08:49:06,2025-08-25 08:49:14
ATT0001580,PAY0000609,GTW016,2,Success,,2025-06-14 16:37:32,2025-06-14 16:37:46
ATT0001581,PAY0000585,GTW011,2,Success,,2024-07-01 04:02:52,2024-07-01 04:02:59
ATT0001582,PAY0000882,GTW017,2,Success,,2025-09-22 10:06:22,2025-09-22 10:06:32
ATT0001583,PAY0000340,GTW004,2,Success,,2025-03-25 07:56:10,2025-03-25 07:56:20
ATT0001584,PAY0000532,GTW020,1,Failed,Fraud Check Failed,2025-11-13 08:09:06,2025-11-13 08:09:13
ATT0001585,PAY0001042,GTW006,1,Success,,2024-02-10 17:34:51,2024-02-10 17:34:58
ATT0001586,PAY0000014,GTW016,1,Success,,2024-10-15 18:27:46,2024-10-15 18:28:01
ATT0001587,PAY0001067,GTW005,2,Success,,2024-04-22 22:45:58,2024-04-22 22:46:02
ATT0001588,PAY0000911,GTW014,2,Success,,2024-05-20 08:46:42,2024-05-20 08:46:46
ATT0001589,PAY0000725,GTW003,3,Success,,2024-03-17 10:10:32,2024-03-17 10:10:43
ATT0001590,PAY0000566,GTW015,3,Success,,2025-11-19 02:45:44,2025-11-19 02:45:55
ATT0001591,PAY0000079,GTW014,1,Failed,Insufficient Funds,2025-06-17 10:12:53,2025-06-17 10:13:11
ATT0001592,PAY0001300,GTW001,1,Success,,2025-01-20 07:43:12,2025-01-20 07:43:21
ATT0001593,PAY0000963,GTW005,2,Failed,Fraud Check Failed,2025-05-23 09:08:12,2025-05-23 09:08:15
