event_id,payment_id,event_type,previous_status,current_status,event_timestamp,gateway_response_code,gateway_message,retry_count
EVT00001186,PAY0000305,PaymentCaptured,Authorized,Captured,2024-09-17 14:20:00,201,Payment captured,2
EVT00001187,PAY0000305,PaymentSettled,Captured,Settled,2024-09-17 14:22:00,202,Settlement completed,3
EVT00001188,PAY0000306,PaymentCreated,NULL,Created,2025-04-21 09:43:00,100,Payment initiated,0
EVT00001189,PAY0000306,PaymentAuthorized,Created,Authorized,2025-04-21 09:45:00,200,Authorization successful,1
EVT00001190,PAY0000306,PaymentCaptured,Authorized,Captured,2025-04-21 09:47:00,201,Payment captured,2
EVT00001191,PAY0000306,PaymentSettled,Captured,Settled,2025-04-21 09:49:00,202,Settlement completed,3
EVT00001192,PAY0000307,PaymentCreated,NULL,Created,2024-03-16 14:22:00,100,Payment initiated,0
EVT00001193,PAY0000307,PaymentAuthorized,Created,Authorized,2024-03-16 14:24:00,200,Authorization successful,1
EVT00001194,PAY0000307,PaymentCaptured,Authorized,Captured,2024-03-16 14:26:00,201,Payment captured,2
EVT00001195,PAY0000307,PaymentSettled,Captured,Settled,2024-03-16 14:28:00,202,Settlement completed,3
EVT00001196,PAY0000308,PaymentCreated,NULL,Created,2024-11-02 20:27:00,100,Payment initiated,0
EVT00001197,PAY0000308,PaymentAuthorized,Created,Authorized,2024-11-02 20:29:00,200,Authorization successful,1
EVT00001198,PAY0000308,PaymentCaptured,Authorized,Captured,2024-11-02 20:31:00,201,Payment captured,2
EVT00001199,PAY0000308,PaymentSettled,Captured,Settled,2024-11-02 20:33:00,202,Settlement completed,3
EVT00001200,PAY0000309,PaymentCreated,NULL,Created,2025-04-12 09:12:00,100,Payment initiated,0
EVT00001201,PAY0000309,PaymentAuthorized,Created,Authorized,2025-04-12 09:14:00,200,Authorization successful,1
EVT00001202,PAY0000309,PaymentCaptured,Authorized,Captured,2025-04-12 09:16:00,201,Payment captured,2
EVT00001203,PAY0000309,PaymentSettled,Captured,Settled,2025-04-12 09:18:00,202,Settlement completed,3
EVT00001204,PAY0000310,PaymentCreated,NULL,Created,2025-05-09 03:15:00,100,Payment initiated,0
EVT00001205,PAY0000310,PaymentAuthorized,Created,Authorized,2025-05-09 03:17:00,200,Authorization successful,1
EVT00001206,PAY0000310,PaymentCaptured,Authorized,Captured,2025-05-09 03:19:00,201,Payment captured,2
EVT00001207,PAY0000310,PaymentSettled,Captured,Settled,2025-05-09 03:21:00,202,Settlement completed,3
EVT00001208,PAY0000311,PaymentCreated,NULL,Created,2025-01-02 18:18:00,100,Payment initiated,0
EVT00001209,PAY0000311,PaymentAuthorized,Created,Authorized,2025-01-02 18:20:00,200,Authorization successful,1
EVT00001210,PAY0000311,PaymentCaptured,Authorized,Captured,2025-01-02 18:22:00,201,Payment captured,2
EVT00001211,PAY0000311,PaymentSettled,Captured,Settled,2025-01-02 18:24:00,202,Settlement completed,3
EVT00001212,PAY0000312,PaymentCreated,NULL,Created,2024-10-29 00:53:00,100,Payment initiated,0
EVT00001213,PAY0000312,PaymentAuthorized,Created,Authorized,2024-10-29 00:55:00,200,Authorization successful,1
EVT00001214,PAY0000312,PaymentCaptured,Authorized,Captured,2024-10-29 00:57:00,201,Payment captured,2
EVT00001215,PAY0000312,PaymentSettled,Captured,Settled,2024-10-29 00:59:00,202,Settlement completed,3
EVT00001216,PAY0000313,PaymentCreated,NULL,Created,2024-10-08 00:36:00,100,Payment initiated,0
EVT00001217,PAY0000313,PaymentAuthorized,Created,Authorized,2024-10-08 00:38:00,200,Authorization successful,1
EVT00001218,PAY0000313,PaymentCaptured,Authorized,Captured,2024-10-08 00:40:00,201,Payment captured,2
EVT00001219,PAY0000313,PaymentSettled,Captured,Settled,2024-10-08 00:42:00,202,Settlement completed,3
EVT00001220,PAY0000314,PaymentCreated,NULL,Created,2024-02-20 19:47:00,100,Payment initiated,0
EVT00001221,PAY0000314,PaymentAuthorized,Created,Authorized,2024-02-20 19:49:00,200,Authorization successful,1
EVT00001222,PAY0000314,PaymentCaptured,Authorized,Captured,2024-02-20 19:51:00,201,Payment captured,2
EVT00001223,PAY0000314,PaymentSettled,Captured,Settled,2024-02-20 19:53:00,202,Settlement completed,3
EVT00001224,PAY0000315,PaymentCreated,NULL,Created,2024-10-20 07:38:00,100,Payment initiated,0
EVT00001225,PAY0000315,PaymentAuthorized,Created,Authorized,2024-10-20 07:40:00,200,Authorization successful,1
EVT00001226,PAY0000315,PaymentCaptured,Authorized,Captured,2024-10-20 07:42:00,201,Payment captured,2
EVT00001227,PAY0000315,PaymentSettled,Captured,Settled,2024-10-20 07:44:00,202,Settlement completed,3
EVT00001228,PAY0000316,PaymentCreated,NULL,Created,2024-08-12 20:12:00,100,Payment initiated,0
EVT00001229,PAY0000316,PaymentAuthorized,Created,Authorized,2024-08-12 20:14:00,200,Authorization successful,1
EVT00001230,PAY0000316,PaymentCaptured,Authorized,Captured,2024-08-12 20:16:00,201,Payment captured,2
EVT00001231,PAY0000316,PaymentSettled,Captured,Settled,2024-08-12 20:18:00,202,Settlement completed,3
EVT00001232,PAY0000317,PaymentCreated,NULL,Created,2025-11-25 23:49:00,100,Payment initiated,0
EVT00001233,PAY0000317,PaymentAuthorized,Created,Authorized,2025-11-25 23:51:00,200,Authorization successful,1
EVT00001234,PAY0000317,PaymentCaptured,Authorized,Captured,2025-11-25 23:53:00,201,Payment captured,2
EVT00001235,PAY0000317,PaymentSettled,Captured,Settled,2025-11-25 23:55:00,202,Settlement completed,3
EVT00001236,PAY0000318,PaymentCreated,NULL,Created,2024-05-20 20:06:00,100,Payment initiated,0
EVT00001237,PAY0000318,PaymentAuthorized,Created,Authorized,2024-05-20 20:08:00,200,Authorization successful,1
EVT00001238,PAY0000318,PaymentCaptured,Authorized,Captured,2024-05-20 20:10:00,201,Payment captured,2
EVT00001239,PAY0000318,PaymentSettled,Captured,Settled,2024-05-20 20:12:00,202,Settlement completed,3
EVT00001240,PAY0000319,PaymentCreated,NULL,Created,2025-10-23 01:19:00,100,Payment initiated,0
EVT00001241,PAY0000319,PaymentAuthorized,Created,Authorized,2025-10-23 01:21:00,200,Authorization successful,1
EVT00001242,PAY0000319,PaymentCaptured,Authorized,Captured,2025-10-23 01:23:00,201,Payment captured,2
EVT00001243,PAY0000319,PaymentSettled,Captured,Settled,2025-10-23 01:25:00,202,Settlement completed,3
EVT00001244,PAY0000320,PaymentCreated,NULL,Created,2024-02-04 18:23:00,100,Payment initiated,0
EVT00001245,PAY0000320,PaymentAuthorized,Created,Authorized,2024-02-04 18:25:00,200,Authorization successful,1
EVT00001246,PAY0000320,PaymentCaptured,Authorized,Captured,2024-02-04 18:27:00,201,Payment captured,2
EVT00001247,PAY0000320,PaymentSettled,Captured,Settled,2024-02-04 18:29:00,202,Settlement completed,3
EVT00001248,PAY0000321,PaymentCreated,NULL,Created,2024-04-02 09:20:00,100,Payment initiated,0
EVT00001249,PAY0000321,PaymentAuthorized,Created,Authorized,2024-04-02 09:22:00,200,Authorization successful,1
EVT00001250,PAY0000321,PaymentCaptured,Authorized,Captured,2024-04-02 09:24:00,201,Payment captured,2
EVT00001251,PAY0000321,PaymentSettled,Captured,Settled,2024-04-02 09:26:00,202,Settlement completed,3
EVT00001252,PAY0000322,PaymentCreated,NULL,Created,2024-06-28 06:08:00,100,Payment initiated,0
EVT00001253,PAY0000322,PaymentAuthorized,Created,Authorized,2024-06-28 06:10:00,200,Authorization successful,1
EVT00001254,PAY0000322,PaymentCaptured,Authorized,Captured,2024-06-28 06:12:00,201,Payment captured,2
EVT00001255,PAY0000322,PaymentSettled,Captured,Settled,2024-06-28 06:14:00,202,Settlement completed,3
EVT00001256,PAY0000323,PaymentCreated,NULL,Created,2025-01-09 16:32:00,100,Payment initiated,0
EVT00001257,PAY0000323,PaymentAuthorized,Created,Authorized,2025-01-09 16:34:00,200,Authorization successful,1
EVT00001258,PAY0000323,PaymentCaptured,Authorized,Captured,2025-01-09 16:36:00,201,Payment captured,2
EVT00001259,PAY0000323,PaymentSettled,Captured,Settled,2025-01-09 16:38:00,202,Settlement completed,3
EVT00001260,PAY0000324,PaymentCreated,NULL,Created,2024-06-17 08:58:00,100,Payment initiated,0
EVT00001261,PAY0000324,PaymentAuthorized,Created,Authorized,2024-06-17 09:00:00,200,Authorization successful,1
EVT00001262,PAY0000324,PaymentCaptured,Authorized,Captured,2024-06-17 09:02:00,201,Payment captured,2
EVT00001263,PAY0000324,PaymentSettled,Captured,Settled,2024-06-17 09:04:00,202,Settlement completed,3
EVT00001264,PAY0000325,PaymentCreated,NULL,Created,2025-05-08 09:47:00,100,Payment initiated,0
EVT00001265,PAY0000325,PaymentAuthorized,Created,Authorized,2025-05-08 09:49:00,200,Authorization successful,1
EVT00001266,PAY0000325,PaymentCaptured,Authorized,Captured,2025-05-08 09:51:00,201,Payment captured,2
EVT00001267,PAY0000325,PaymentSettled,Captured,Settled,2025-05-08 09:53:00,202,Settlement completed,3
EVT00001268,PAY0000326,PaymentCreated,NULL,Created,2024-04-27 14:04:00,100,Payment initiated,0
EVT00001269,PAY0000326,PaymentAuthorized,Created,Authorized,2024-04-27 14:06:00,200,Authorization successful,1
EVT00001270,PAY0000326,PaymentCaptured,Authorized,Captured,2024-04-27 14:08:00,201,Payment captured,2
EVT00001271,PAY0000326,PaymentSettled,Captured,Settled,2024-04-27 14:10:00,202,Settlement completed,3
EVT00001272,PAY0000327,PaymentCreated,NULL,Created,2024-08-19 21:46:00,100,Payment initiated,0
EVT00001273,PAY0000327,PaymentAuthorized,Created,Authorized,2024-08-19 21:48:00,200,Authorization successful,1
EVT00001274,PAY0000327,PaymentCaptured,Authorized,Captured,2024-08-19 21:50:00,201,Payment captured,2
EVT00001275,PAY0000327,PaymentSettled,Captured,Settled,2024-08-19 21:52:00,202,Settlement completed,3
EVT00001276,PAY0000328,PaymentCreated,NULL,Created,2025-02-10 17:23:00,100,Payment initiated,0
EVT00001277,PAY0000328,PaymentAuthorized,Created,Authorized,2025-02-10 17:25:00,200,Authorization successful,1
EVT00001278,PAY0000328,PaymentFailed,Authorized,Failed,2025-02-10 17:27:00,500,Transaction failed,2
EVT00001279,PAY0000329,PaymentCreated,NULL,Created,2025-02-08 00:16:00,100,Payment initiated,0
EVT00001280,PAY0000329,PaymentAuthorized,Created,Authorized,2025-02-08 00:18:00,200,Authorization successful,1
EVT00001281,PAY0000329,PaymentCaptured,Authorized,Captured,2025-02-08 00:20:00,201,Payment captured,2
EVT00001282,PAY0000329,PaymentSettled,Captured,Settled,2025-02-08 00:22:00,202,Settlement completed,3
EVT00001283,PAY0000330,PaymentCreated,NULL,Created,2025-04-10 11:43:00,100,Payment initiated,0
EVT00001284,PAY0000330,PaymentAuthorized,Created,Authorized,2025-04-10 11:45:00,200,Authorization successful,1
EVT00001285,PAY0000330,PaymentCaptured,Authorized,Captured,2025-04-10 11:47:00,201,Payment captured,2
EVT00001286,PAY0000330,PaymentSettled,Captured,Settled,2025-04-10 11:49:00,202,Settlement completed,3
EVT00001287,PAY0000331,PaymentCreated,NULL,Created,2024-09-25 18:24:00,100,Payment initiated,0
EVT00001288,PAY0000331,PaymentAuthorized,Created,Authorized,2024-09-25 18:26:00,200,Authorization successful,1
EVT00001289,PAY0000331,PaymentCaptured,Authorized,Captured,2024-09-25 18:28:00,201,Payment captured,2
EVT00001290,PAY0000331,PaymentSettled,Captured,Settled,2024-09-25 18:30:00,202,Settlement completed,3
EVT00001291,PAY0000332,PaymentCreated,NULL,Created,2025-01-15 03:43:00,100,Payment initiated,0
EVT00001292,PAY0000332,PaymentAuthorized,Created,Authorized,2025-01-15 03:45:00,200,Authorization successful,1
EVT00001293,PAY0000332,PaymentCaptured,Authorized,Captured,2025-01-15 03:47:00,201,Payment captured,2
EVT00001294,PAY0000332,PaymentSettled,Captured,Settled,2025-01-15 03:49:00,202,Settlement completed,3
EVT00001295,PAY0000333,PaymentCreated,NULL,Created,2024-01-26 19:56:00,100,Payment initiated,0
EVT00001296,PAY0000333,PaymentAuthorized,Created,Authorized,2024-01-26 19:58:00,200,Authorization successful,1
EVT00001297,PAY0000333,PaymentCaptured,Authorized,Captured,2024-01-26 20:00:00,201,Payment captured,2
EVT00001298,PAY0000333,PaymentSettled,Captured,Settled,2024-01-26 20:02:00,202,Settlement completed,3
EVT00001299,PAY0000334,PaymentCreated,NULL,Created,2024-12-01 19:14:00,100,Payment initiated,0
EVT00001300,PAY0000334,PaymentAuthorized,Created,Authorized,2024-12-01 19:16:00,200,Authorization successful,1
EVT00001301,PAY0000334,PaymentCaptured,Authorized,Captured,2024-12-01 19:18:00,201,Payment captured,2
EVT00001302,PAY0000334,PaymentSettled,Captured,Settled,2024-12-01 19:20:00,202,Settlement completed,3
EVT00001303,PAY0000335,PaymentCreated,NULL,Created,2025-10-12 14:58:00,100,Payment initiated,0
EVT00001304,PAY0000335,PaymentAuthorized,Created,Authorized,2025-10-12 15:00:00,200,Authorization successful,1
EVT00001305,PAY0000335,PaymentCaptured,Authorized,Captured,2025-10-12 15:02:00,201,Payment captured,2
EVT00001306,PAY0000335,PaymentSettled,Captured,Settled,2025-10-12 15:04:00,202,Settlement completed,3
EVT00001307,PAY0000336,PaymentCreated,NULL,Created,2025-10-26 13:07:00,100,Payment initiated,0
EVT00001308,PAY0000336,PaymentAuthorized,Created,Authorized,2025-10-26 13:09:00,200,Authorization successful,1
EVT00001309,PAY0000336,PaymentCaptured,Authorized,Captured,2025-10-26 13:11:00,201,Payment captured,2
EVT00001310,PAY0000336,PaymentSettled,Captured,Settled,2025-10-26 13:13:00,202,Settlement completed,3
EVT00001311,PAY0000337,PaymentCreated,NULL,Created,2024-02-08 09:31:00,100,Payment initiated,0
EVT00001312,PAY0000337,PaymentAuthorized,Created,Authorized,2024-02-08 09:33:00,200,Authorization successful,1
EVT00001313,PAY0000337,PaymentFailed,Authorized,Failed,2024-02-08 09:35:00,500,Transaction failed,2
EVT00001314,PAY0000338,PaymentCreated,NULL,Created,2024-08-28 17:08:00,100,Payment initiated,0
EVT00001315,PAY0000338,PaymentAuthorized,Created,Authorized,2024-08-28 17:10:00,200,Authorization successful,1
EVT00001316,PAY0000338,PaymentCaptured,Authorized,Captured,2024-08-28 17:12:00,201,Payment captured,2
EVT00001317,PAY0000338,PaymentSettled,Captured,Settled,2024-08-28 17:14:00,202,Settlement completed,3
EVT00001318,PAY0000339,PaymentCreated,NULL,Created,2025-01-14 21:47:00,100,Payment initiated,0
EVT00001319,PAY0000339,PaymentAuthorized,Created,Authorized,2025-01-14 21:49:00,200,Authorization successful,1
EVT00001320,PAY0000339,PaymentCaptured,Authorized,Captured,2025-01-14 21:51:00,201,Payment captured,2
EVT00001321,PAY0000339,PaymentSettled,Captured,Settled,2025-01-14 21:53:00,202,Settlement completed,3
EVT00001322,PAY0000340,PaymentCreated,NULL,Created,2025-07-07 13:37:00,100,Payment initiated,0
EVT00001323,PAY0000340,PaymentAuthorized,Created,Authorized,2025-07-07 13:39:00,200,Authorization successful,1
EVT00001324,PAY0000340,PaymentCaptured,Authorized,Captured,2025-07-07 13:41:00,201,Payment captured,2
EVT00001325,PAY0000340,PaymentSettled,Captured,Settled,2025-07-07 13:43:00,202,Settlement completed,3
EVT00001326,PAY0000341,PaymentCreated,NULL,Created,2024-06-07 13:41:00,100,Payment initiated,0
EVT00001327,PAY0000341,PaymentAuthorized,Created,Authorized,2024-06-07 13:43:00,200,Authorization successful,1
EVT00001328,PAY0000341,PaymentFailed,Authorized,Failed,2024-06-07 13:45:00,500,Transaction failed,2
EVT00001329,PAY0000342,PaymentCreated,NULL,Created,2025-05-16 19:26:00,100,Payment initiated,0
EVT00001330,PAY0000342,PaymentAuthorized,Created,Authorized,2025-05-16 19:28:00,200,Authorization successful,1
EVT00001331,PAY0000342,PaymentCaptured,Authorized,Captured,2025-05-16 19:30:00,201,Payment captured,2
EVT00001332,PAY0000342,PaymentSettled,Captured,Settled,2025-05-16 19:32:00,202,Settlement completed,3
EVT00001333,PAY0000343,PaymentCreated,NULL,Created,2024-10-13 01:44:00,100,Payment initiated,0
EVT00001334,PAY0000343,PaymentAuthorized,Created,Authorized,2024-10-13 01:46:00,200,Authorization successful,1
EVT00001335,PAY0000343,PaymentCaptured,Authorized,Captured,2024-10-13 01:48:00,201,Payment captured,2
EVT00001336,PAY0000343,PaymentSettled,Captured,Settled,2024-10-13 01:50:00,202,Settlement completed,3
EVT00001337,PAY0000344,PaymentCreated,NULL,Created,2025-03-30 14:15:00,100,Payment initiated,0
EVT00001338,PAY0000344,PaymentAuthorized,Created,Authorized,2025-03-30 14:17:00,200,Authorization successful,1
EVT00001339,PAY0000344,PaymentCaptured,Authorized,Captured,2025-03-30 14:19:00,201,Payment captured,2
EVT00001340,PAY0000344,PaymentSettled,Captured,Settled,2025-03-30 14:21:00,202,Settlement completed,3
EVT00001341,PAY0000345,PaymentCreated,NULL,Created,2024-04-11 21:23:00,100,Payment initiated,0
EVT00001342,PAY0000345,PaymentAuthorized,Created,Authorized,2024-04-11 21:25:00,200,Authorization successful,1
EVT00001343,PAY0000345,PaymentCaptured,Authorized,Captured,2024-04-11 21:27:00,201,Payment captured,2
EVT00001344,PAY0000345,PaymentSettled,Captured,Settled,2024-04-11 21:29:00,202,Settlement completed,3
EVT00001345,PAY0000346,PaymentCreated,NULL,Created,2025-10-22 11:03:00,100,Payment initiated,0
EVT00001346,PAY0000346,PaymentAuthorized,Created,Authorized,2025-10-22 11:05:00,200,Authorization successful,1
EVT00001347,PAY0000346,PaymentCaptured,Authorized,Captured,2025-10-22 11:07:00,201,Payment captured,2
EVT00001348,PAY0000346,PaymentSettled,Captured,Settled,2025-10-22 11:09:00,202,Settlement completed,3
EVT00001349,PAY0000347,PaymentCreated,NULL,Created,2024-07-13 03:54:00,100,Payment initiated,0
EVT00001350,PAY0000347,PaymentAuthorized,Created,Authorized,2024-07-13 03:56:00,200,Authorization successful,1
EVT00001351,PAY0000347,PaymentCaptured,Authorized,Captured,2024-07-13 03:58:00,201,Payment captured,2
EVT00001352,PAY0000347,PaymentSettled,Captured,Settled,2024-07-13 04:00:00,202,Settlement completed,3
EVT00001353,PAY0000348,PaymentCreated,NULL,Created,2024-04-03 21:13:00,100,Payment initiated,0
EVT00001354,PAY0000348,PaymentAuthorized,Created,Authorized,2024-04-03 21:15:00,200,Authorization successful,1
EVT00001355,PAY0000348,PaymentCaptured,Authorized,Captured,2024-04-03 21:17:00,201,Payment captured,2
EVT00001356,PAY0000348,PaymentSettled,Captured,Settled,2024-04-03 21:19:00,202,Settlement completed,3
EVT00001357,PAY0000349,PaymentCreated,NULL,Created,2025-09-03 00:03:00,100,Payment initiated,0
EVT00001358,PAY0000349,PaymentAuthorized,Created,Authorized,2025-09-03 00:05:00,200,Authorization successful,1
EVT00001359,PAY0000349,PaymentCaptured,Authorized,Captured,2025-09-03 00:07:00,201,Payment captured,2
EVT00001360,PAY0000349,PaymentSettled,Captured,Settled,2025-09-03 00:09:00,202,Settlement completed,3
EVT00001361,PAY0000350,PaymentCreated,NULL,Created,2024-09-06 04:50:00,100,Payment initiated,0
EVT00001362,PAY0000350,PaymentAuthorized,Created,Authorized,2024-09-06 04:52:00,200,Authorization successful,1
EVT00001363,PAY0000350,PaymentCaptured,Authorized,Captured,2024-09-06 04:54:00,201,Payment captured,2
EVT00001364,PAY0000350,PaymentSettled,Captured,Settled,2024-09-06 04:56:00,202,Settlement completed,3
EVT00001365,PAY0000351,PaymentCreated,NULL,Created,2024-03-11 17:13:00,100,Payment initiated,0
EVT00001366,PAY0000351,PaymentAuthorized,Created,Authorized,2024-03-11 17:15:00,200,Authorization successful,1
EVT00001367,PAY0000351,PaymentCaptured,Authorized,Captured,2024-03-11 17:17:00,201,Payment captured,2
EVT00001368,PAY0000351,PaymentSettled,Captured,Settled,2024-03-11 17:19:00,202,Settlement completed,3
EVT00001369,PAY0000352,PaymentCreated,NULL,Created,2024-08-26 10:49:00,100,Payment initiated,0
EVT00001370,PAY0000352,PaymentAuthorized,Created,Authorized,2024-08-26 10:51:00,200,Authorization successful,1
